Aussie Rules Footy (A) [!];0;Sports;1991;0;4590;Australia;;
Auto-Upturn (Sachen) [!];0;Puzzle;1991;0;19600;Unknown;;
Auto-Upturn (Sachen) [U][!];0;Puzzle;1991;0;19600;Unknown;;
AV Hanafuda Club (Hacker) [!];0;Cards;????;0;4591;Unknown;;
AV Jiu Ji Ma Jiang 2 (Unl) [!];0;Mahjong;????;0;28075;Unlicensed;;
AV Mahjongg (Hacker);0;Mahjong;????;0;19575;Unknown;;
AV Mahjongg (Hacker) [T+Chi];0;Mahjong;????;0;19575;China;;
AV Pachi-Slot (Hacker);0;Slot machine;1991;0;18999;Unknown;;
AV Soccer (Hacker) [!];0;Soccer;1991;0;4592;Unknown;;
AV Strip Mahjong (Hacker) [!];0;Mahjong;????;0;19575;Unknown;;
B-Wings (J);0;Shooter;1986;0;4593;Japan;;
B-Wings (J) [p1];0;Shooter;1986;0;4593;Pirate;;
Babel no Tou (J);0;Puzzle;1986;0;4594;Japan;;
Baby Boomer (Unl) [!p];0;Gun shooter;1989;0;4595;Unlicensed;;
Back to the Future (U) [!];0;Platform;1989;0;4596;USA;;
Back to the Future II & III (U) [!];0;Platform;1990;0;4597;USA;;
Bad Dudes (U) [!];0;Action;1989;0;4598;USA;;
Bad Dudes Vs Dragon Ninja (E) [!];4598;Action;????;0;17316;Europe;;
Bad News Baseball (U) [!];0;Baseball;1990;0;4599;USA;;
Bad Street Brawler (U) [!];0;Fighter;1989;0;4600;USA;;
Baken Hisshou Gaku - Gate In (J);0;Bets;1990;0;4601;Japan;;
Bakushou! Star Monomane Shitennou (J);0;Board game;1990;0;4605;Japan;;
Bakushou!! Ai no Gekijou (J);0;Adventure;1990;0;4602;Japan;;
Bakushou!! Jinsei Gekijou (J);0;Adventure;1990;0;4602;Japan;;
Bakushou!! Jinsei Gekijou 2 (J);0;Board game;1991;0;4603;Japan;;
Bakushou!! Jinsei Gekijou 3 (J);0;Board game;1991;0;4604;Japan;;
Bakushou!! Jinsei Gekijou 3 (J) [p1][hM04];0;Board game;1991;0;4604;Pirate;;
Balda (R) [!];0;Puzzle;1997;0;28076;Unknown;;
Ballblazer (J);0;Sports;1987;0;4607;Japan;;
Balloon Fight (E);0;Arcade;1984;0;4608;Europe;;
Balloon Fight (E) [T+Fre1.1_ks151];0;Arcade;1984;0;4608;France;;
Balloon Fight (GBA e-Reader) (U);0;Arcade;1984;0;4608;USA;;
Balloon Fight (J) [!];0;Arcade;1984;0;4608;Japan;;
Balloon Fight (J) [p1];0;Arcade;1984;0;4608;Pirate;;
Balloon Fight (J) [p2];0;Arcade;1984;0;4608;Pirate;;
Balloon Fight (J) [T+Chi_MS emumax];0;Arcade;1984;0;4608;China;;
Balloon Fight (J) [T+Kor];0;Arcade;1984;0;4608;Korea;;
Balloon Fight (J) [T+Por90%_BRGames];0;Arcade;1984;0;4608;Portugal;;
Balloon Fight (J) [T+Spa.99_PaladinKnights];0;Arcade;1984;0;4608;Spain;;
Balloon Fight (J) [T-Chi_MS emumax];0;Arcade;1984;0;4608;China;;
Balloon Fight (J) [T-Chi_MS emumax][a1];0;Arcade;1984;0;4608;China;;
Balloon Fight (J) [T-Chi_MS emumax][a2];0;Arcade;1984;0;4608;China;;
Balloon Fight (J) [T-Chi_MS emumax][a3];0;Arcade;1984;0;4608;China;;
Balloon Fight (J) [T-Nor];0;Arcade;1984;0;4608;Norway;;
Balloon Fight (J-AC);0;Arcade;1984;0;4608;Unknown;;
Balloon Fight (PC10);0;Arcade;1984;0;4608;Unknown;;
Balloon Fight (U) [!];0;Arcade;1984;0;4608;USA;;
Balloon Fight (VS) (Player 2 Mode);0;Arcade;1984;0;4608;Unknown;;
Balloon Fight (VS) [!];0;Arcade;1984;0;4608;Unknown;;
Baltron (J);0;Shooter;1986;0;4609;Japan;;
Baltron (J) [p1];0;Shooter;1986;0;4609;Pirate;;
Banana (J);0;Arcade;1987;0;5135;Japan;;
Banana Prince (G) [!];4610;Platform;????;0;17318;Germany;;
Banana Prince (G) [T+Eng1.1a_KingMike];4610;Platform;????;0;17318;USA;;
Banana Prince (G) [T-Eng1.0_KingMike];4610;Platform;????;0;17318;USA;;
Banana Prince (G) [T-Eng1.1_KingMike];4610;Platform;????;0;17318;USA;;
Bananan Ouji no Daibouken (J) [!];0;Platform;1991;0;4610;Japan;;
Bandai Golf - Challenge Pebble Beach (U) [!];0;Golf;1988;0;4611;USA;;
Bandit Kings of Ancient China (U) [!p];0;Adventure;1989;0;4612;USA;;
Bao Qing Tian (Unl);0;Action;1996;0;4613;Unlicensed;;
Bao Xiao Tien Guo (Explosion Sangokushi) (Unl);0;Strategy;????;0;19576;Unlicensed;;
Bao Xiao Tien Guo (Explosion Sangokushi) (Unl) [a1];0;Strategy;????;0;19576;Unlicensed;;
