65080A|Super Fire Pro Wrestling Special|Super Fire Pro Wrestling Special||Fight,Sports,|4|Coop|Human Club|Human Entertainment|1994
65081A|Super Fishing - Big Fight|Super Fishing : Big Fight||Hunting and Fishing,|1||Geo Factory|Naxat Soft|1994
65083A|Super Formation Soccer 94 - World Cup Edition|Super Formation Soccer 94 - World Cup Edition|Super Formation Soccer 96 - World Club Edition|Sports,|4|Coop|Human Entertainment|Human Entertainment|1994
65084A|Super Formation Soccer 94 - World Cup Final Data|Super Formation Soccer 94 - World Cup Final Data||Sports,|4|Coop|Human Entertainment|Human Entertainment|1994
65085A|Super Formation Soccer 95 Della Serie A|Super Formation Soccer 95 della Serie A|Super Formation Soccer 95 - della Serie A|Sports,|4|Coop|Human Entertainment|Human Entertainment|1995
65087A|Super Formation Soccer 96 - World Club Edition|Super Formation Soccer 96 - World Club Edition||Sports,|4|Coop|Human Entertainment|Human Entertainment|1996
65088A|Super Formation Soccer 2|Super Formation Soccer II||Sports,|4|Coop|Human Entertainment|Human Entertainment|1993
65089A|Super Full Metal|Super Full Metal||Strategy,|4||Infogrames||
65090A|Super Gachapon World - Sd Gundam X|Super Gachapon World - SD Gundam X||Strategy,|1||BEC|Yutaka|1992
2180AA|Super Ghouls'n Ghosts|Super Ghouls'n Ghosts|Super Ghouls 'N Ghosts|Platform,Action,|1||Capcom|Capcom|1991
19214A|Super Goal! 2|Super Goal! 2||Sports,|2||Tose Co., Ltd.|Jaleco USA, Inc.|1993
2505AA|Super Godzilla|Super Godzilla||Fight,Strategy,|1||Advance Communication Company|Toho|1993
65092A|Super Gomoku Narabe - Renju|Super Gomoku Narabe - Renju||Asiatic board game,|2||Naxat Soft|Naxat Soft|1994
65093A|Super Gomoku Shougi - Jouseki Kenkyuu Hen|Super Gomoku Shougi - Jouseki Kenkyuu Hen|Super Gomoku Shougi|Asiatic board game,|2||Nichibutsu|Nichibutsu|1994
65094A|Super Gussun Oyoyo|Super Gussun Oyoyo|Super Gussun Oyoyo 2|Puzzle-Game,|2||Kan's|Banpresto|1995
65095A|Super Gussun Oyoyo 2|Super Gussun Oyoyo 2||Puzzle-Game,|2||Kan's|Banpresto|1996
65096A|Super Hanafuda|Super Hanafuda|Super Hanafuda 2|Asiatic board game,|1||Use|I'Max|1994
65097A|Super Hanafuda 2|Super Hanafuda 2||Asiatic board game,|2||Use|I'Max|1995
2898AA|Super High Impact|Super High Impact||Sports,|2|Coop|Midway|Acclaim Entertainment|1993
2540AA|Super Hockey|NHL Stanley Cup|Super Hockey '94|Sports,|2||Sculptured Software|Nintendo|1993
65098A|Super Ice Hockey|Super Hockey '94||Sports,|4|Coop|Opera House|Sunsoft|1994
65099A|Super Honmei - Gi Seiha|Super Honmei - GI Seiha|Super Honmei - G1 Seiha|Horses race,Sports with Animals,|1||Nichibutsu|Nichibutsu|1994
65100A|Super Igo - Go Ou|Super Igo - Go Ou|Super Igo Go Ou|Asiatic board game,|1||Naxat Soft|Naxat Soft|1994
65101A|Super Indy Champ|Super Indy Champ||Race,Driving,|1||Open System|Forum|1994
65102A|Super International Cricket|Super International Cricket||Sports,|2||Beam Software|Nintendo|1994
2430AA|Super James Pond 2|Super James Pond||Platform,|1||Vectordean|Ocean|1991
65103A|Super Jangou|Super Jangou||Asiatic board game,|1||Victor Interactive Software|Victor Interactive Software|1995
65104A|Super Jinsei Game|Super Jinsei Game|Super Jinsei Game 2|Board game,|4||Geo Factory|Takara|1994
65105A|Super Jinsei Game 2|Super Jinsei Game 2||Board game,|4||Kid|Takara|1995
65106A|Super Jinsei Game 3|Super Jinsei Game 3||Board game,|4||Kid|Takara|1996
65107A|Super Keiba|Super Keiba|Super Keiba 2|Horses race,Sports with Animals,|1||I'Max|I'Max|1993
65108A|Super Keiba 2|Super Keiba 2||Horses race,Sports with Animals,|1||Tomcat System|I'Max|1995
65109A|Super Keirin|Super Keirin||Sports,|4||Betop|I'Max|1995
65110A|Super Koukou Yakyuu - Ikkyuu Nyuukon|Super Koukou Yakyuu - Ikkyuu Nyuukon||Sports,|2||I'Max|I'Max|1994
65111A|Super Kyousouba - Kaze No Sylphid|Super Kyousouba - Kaze no Sylphid||Horses race,Sports with Animals,|4|Coop|King Records|King Records|1993
65112A|Super Kyoutei|Super Kyoutei|Super Kyoutei 2|Sports,Race,Driving,|1||Nichibutsu|Nichibutsu|1995
65113A|Super Kyoutei 2|Super Kyoutei 2||Race,Driving,Sports,|1||Nichibutsu|Nichibutsu|1996
65114A|Super Kyuukyoku Harikiri Stadium|Super Kyuukyoku Harikiri Stadium|Super Kyuukyoku Harikiri Stadium 2|Sports,|||Taito|Taito|1993
65115A|Super Kyuukyoku Harikiri Stadium 2|Super Kyuukyoku Harikiri Stadium 2||Sports,|||Now Production|Taito|1994
19216A|Super Loopz|Super Loopz||Puzzle-Game,|2||Graffiti|Imagineer Co., Ltd.|1994
65117A|Super Mad Champ|Super Mad Champ||Race,Driving,|1||Givro|Tsukuda Original|1995
65118A|Super Mahjong|Super Mahjong||Asiatic board game,|1||I'Max|I'Max|1992
65119A|Super Mahjong 2 - Honkaku 4-nin Uchi!|Super Mahjong 2 - Honkaku 4-nin Uchi!||Asiatic board game,|1||I'Max|I'Max|1993
65120A|Super Mahjong 3 - Karakuchi|Super Mahjong 3 - Karakuchi||Asiatic board game,|1||I'Max|I'Max|1994
65121A|Super Mahjong Taikai|Super Mahjong Taikai|BS Super Mahjong Taikai|Asiatic board game,|1||Koei|Koei|1992
2174AA|Super Mario All-stars|Super Mario All-Stars||Platform,Compilation,Action,|2|Coop|Nintendo|Nintendo|1993
65556A|Super Mario All-stars + Super Mario World|Super Mario All-Stars + Super Mario World||Platform,Compilation,Action,|2||Nintendo|Nintendo|1994
2153AA|Super Mario Kart|Super Mario Kart||Race,Driving,Race 3rd Pers. view,|2|Coop|Nintendo|Nintendo|1992
108089|Super Mario Kart - Mario Kart R 1.1|Super Mario Kart - Mario Kart R 1.1||Racing,|2||d4s||2004
108077|Super Mario Kart - Super Parigo Kart Edition|Super Mario Kart - Super Parigo Kart Edition||Race,Driving,|2||||2010
127100|Super Mario Kart 8 (hack)|Super Mario Kart 8 (hack)||Racing,|2||Sarger001||2015
108078|Super Mario Rpg - Legend Of The Seven Stars Revolution Edition|Super Mario Rpg - Legend Of The Seven Stars Revolution Edition||Role playing games,|1||Waddler-D||2009
108094|Super Mario Rpg - Mario Is A Drug Addict|Super Mario Rpg - Mario Is A Drug Addict||Role playing games,|1||Marvin C||2011
108130|Super Mario Rpg - Oreffezeps|Super Mario Rpg - Oreffezeps||Role playing games,|1||giangurgolo & Omega||2009
108131|Super Mario Rpg - The Bob-omb Mafia|Super Mario Rpg - The Bob-omb Mafia||Role playing games,|1||giangurgolo, Omega||2012
2171AA|Super Mario Rpg - Legend Of The Seven Stars|Super Mario RPG : Legend of the Seven Stars||Role playing games,|1||Square Enix|Nintendo - Square|1996
108160|Super Mario War Hol Pirate Cart|Super Mario War Hol Pirate Cart||Action,Arcade,|1||||
2144AA|Super Mario World|Super Mario World|Super Mario All-Stars + Super Mario World|Platform,Action,|2||Nintendo|Nintendo|1990
2163AA|Super Mario World 2 - Yoshi's Island|Super Mario World 2 : Yoshi's Island||Platform,|1||Nintendo|Nintendo|1995
2147AA|Super Metroid|Super Metroid||Action,Adventure,|1||Nintendo|Nintendo|1994
108598|Super Metroid - Colors|Super Metroid - Colors||Action,Adventure,|1||After K||2012
108595|Super Metroid - Eris 2012|Super Metroid - Eris 2012||Action,Adventure,|1||||
108630|Super Metroid - Golden Dawn|Super Metroid - Golden Dawn||Action,Adventure,|1||||
108404|Super Metroid - Hacks|Super Metroid - Hacks||Action,Adventure,|1|||Romhacking|2005
108400|Super Metroid - Justin Bailey|Super Metroid - Justin Bailey||Action,Adventure,|1||||
108603|Super Metroid - Zero Mission V2.3 Hard|Super Metroid - Zero Mission V2.3 Hard||Action,Adventure,|1||||
65122A|Super Momotarou Dentetsu Dx|Super Momotarou Dentetsu DX||Board game,|4||Make|Hudson|1995
65123A|Super Momotarou Dentetsu 2|Super Momotarou Dentetsu II||Board game,|1||Make|Hudson|1992
65124A|Super Momotarou Dentetsu 3|Super Momotarou Dentetsu III|Super Momotarou Dentetsu DX|Board game,|4||Make|Hudson|1994
65557A|Super Morph|Super Morph||Platform,|1||Millenium Interactive|Sony|1993
65125A|Super Naxat Open - Golf De Shoubu Da Dorabocchan|Super Naxat Open - Golf de Shoubu da Dorabocchan|Super Naxat Open - Golf de Shoubu da! Dorabocchan|Sports,|||Kuusou Kagaku|Naxat Soft|1994
65126A|Super Nazo Puyo - Rulue No Roux|Super Nazo Puyo - Rulue no Roux||Role playing games,Puzzle-Game,|1||Compile|Banpresto|1995
2802AA|Super Nazo Puyo - Ruru No Tetsuwan Hanjyouki|Super Nazo Puyo : Ruru no Tetsuwan Hanjyouki||Puzzle-Game,Role playing games,|1||Compile|Compile|1996
65128A|Super Nichibutsu Mahjong|Super Nichibutsu Mahjong||Asiatic board game,|1||Nichibutsu|Nichibutsu|1992
65129A|Super Nichibutsu Mahjong 2 - Zenkoku Seiha Hen|Super Nichibutsu Mahjong 2 - Zenkoku Seiha Hen||Asiatic board game,|1||Nichibutsu|Nichibutsu|1993
65130A|Super Nichibutsu Mahjong 3 - Yoshimoto Gekijou Hen|Super Nichibutsu Mahjong 3 - Yoshimoto Gekijou Hen||Asiatic board game,|1||Nichibutsu|Nichibutsu|1994
65132A|Super Nichibutsu Mahjong 4 - Kisokenkyuu Hen|Super Nichibutsu Mahjong 4 - Kisokenkyuu Hen|Super Nichibutsu Mahjong 4 - Kiso Kenkyuu Hen|Asiatic board game,|1||Nichibutsu|Nichibutsu|1996
2826AA|Super Ninja Boy|Super Ninja Boy||Role playing games,Action,|2|Coop|Culture Brain|Culture Brain|1991
65133A|Super Ninja-kun|Super Ninja-kun|BS Super Ninja-kun|Action,Platform,|2||Jaleco Entertainment|Jaleco Entertainment|1994
2541AA|Super Nova|Super Nova||Shoot'em Up,Action,|1||Taito|Taito|1993
2434AA|Super Off Road|Super Off Road||Race,Driving,|2|Coop|Tradewest|Software Creations|1991
2699AA|Super Off Road - The Baja|Super Off Road : The Baja||Race,Driving,|2||Leland Interactive Media|Tradewest|1993
65136A|Super Okuman Chouja Game|Super Okuman Chouja Game||Casino,Board game,|4||Takara|Takara|1995
65137A|Super Oozumou - Nessen Ooichiban|Super Oozumou - Nessen Ooichiban||Sports,Fight,|2||Namco|Namco|1992
65138A|Super Pachi-slot Mahjong|Super Pachi-Slot Mahjong||Asiatic board game,Casino,|1||Syscom|Nichibutsu|1994
65139A|Super Pachinko Taisen|Super Pachinko Taisen||Casino,|2||Banpresto|Banpresto|1995
2675AA|Super Pinball - Behind The Mask|Super Pinball : Behind the Mask||Pinball,|4||Kaze|Nintendo|1994
19218A|Super Pinball 2 - The Amazing Odyssey|Super Pinball II: The Amazing Odyssey||Pinball,Action,|4||KAZe Co., Ltd.|Meldac of Japan|1995
2879AA|Super Play Action Football|Super Play Action Football||Sports,|2||Nintendo|Nintendo|1992
65140A|Super Power League|Super Power League|Super Power League 2|Sports,|4|Coop|Now Production|Hudson|1993
65141A|Super Power League 2|Super Power League 2||Sports,|4||Now Production|Hudson|1994
64947A|Super Power League 3|Super Power League 3||Sports,|4||Now Production|Hudson|1995
65142A|Super Power League 4|Super Power League 4||Sports,|4||Now Production|Hudson|1996
97413A|Super Probotector - Alien Rebels|Super Probotector - Alien Rebels|Super Probotector - The Alien Rebels|Shooter / Run and Gun,Shooter,|2|Coop|Konami|Konami|1992
65143A|Super Professional Baseball 2|Super Professional Baseball II||Sports,|2||TOSE|Jaleco Entertainment|1992
2202AA|Super Punch-out!!|Super Punch-Out!!||Sports,|1||Nintendo|Nintendo|1994
2700AA|Super Putty|Super Putty||Platform,|2||U.S. Gold|System 3|1993
19165A|Super Puyo Puyo|Super Puyo Puyo||Puzzle-Game,|2||Compile|Banpresto|1993
65144A|Super Puyo Puyo Tsuu|Super Puyo Puyo Tsuu|Super Puyo Puyo 2 Remix|Puzzle-Game,|4||Compile|Compile|1995
65145A|Super Puyo Puyo Tsuu Remix|Super Puyo Puyo Tsuu Remix|Super Puyo Puyo 2 Remix|Puzzle-Game,|4||Compile|Compile|1996
2157AA|Super R-type|Super R-Type||Shoot'em Up,Action,|1||Irem|Nintendo|1991
19219A|Super R.b.i. Baseball|Super R.B.I. Baseball||Sports,|1||Tengen Inc.|Time Warner Interactive, Inc.|1995
65146A|Super Real Mahjong Piv|Super Real Mahjong PIV||Asiatic board game,|2||Affect|SETA Corporation|1994
65147A|Super Real Mahjong Pv Paradise - All-star 4-nin Uchi|Super Real Mahjong PV Paradise - All-Star 4-nin Uc||Asiatic board game,|4||SETA Corporation|SETA Corporation|1995
65148A|Super Robot Taisen Ex|Super Robot Taisen EX||Role playing games,Strategy,|1||Banpresto|Banpresto|1994
2787AA|Super Robot Wars Gaiden - Masô Kishin - The Lord Of Elemental|Super Robot Wars Gaiden : Masô Kishin : The Lord o||Role playing games,Strategy,|1||Banpresto|Banpresto|1996
65558A|Super Rugby|Super Rugby||Sports,|2|Coop|TOSE|Tonkin House|1994
65149A|Super Sangokushi|Super Sangokushi|Super Sangokushi II|Strategy,|1||Koei|Koei|1994
19217A|Super Scope 6|Super Scope 6||Lightgun Shooter,Action,|1||Intelligent Systems Co., Ltd.|Nintendo|1992
65151A|Super Shadow Of The Beast|Super Shadow of the Beast||Platform,Action,|1||Psygnosis|Psygnosis|1992
65153A|Super Shougi|Super Shougi|Super Shougi 2|Asiatic board game,|2||I'Max|I'Max|1992
65154A|Super Shougi 2|Super Shougi 2||Asiatic board game,|1||I'Max|I'Max|1994
65155A|Super Shougi 3 - Kitaihei|Super Shougi 3 - Kitaihei||Asiatic board game,|1||Gaibrain|I'Max|1995
19220A|Super Slam Dunk|Super Slam Dunk|Magic Johnson no Super Slam Dunk|Sports,|2||Park Place Productions|Virgin|1993
2827AA|Super Slap Shot|Super Slap Shot|Super Slapshot|Sports,|2||Ringler Studios|Virgin|1993
2264AA|Super Smash T.v.|Super Smash T.V.||Shoot'em Up,|2|Coop|Williams Electronics|Acclaim Entertainment|1992
2301AA|Super Soccer|Super Soccer|Super Hockey|Sports,Sports / Soccer,|2|Coop|Human Entertainment|Nintendo|1991
19043A|European Football Champ|Super Soccer Champ|Euro Football Champ|Sports,|2|Coop|Taito|Taito|1992
19221A|Super Solitaire|Super Solitaire||Playing cards,|1||Beam Software Pty., Ltd.|Extreme Entertainment Group, Inc.|1994
2871AA|Super Soukoban|Super Soukoban||Puzzle-Game,|2||Pack-In-Video|Pack-In-Video|1993
124827|Super Star Force|Super Star Force|Super Star Wars|Adventure,Shoot'em Up,|1||||
2185AA|Super Star Wars|Super Star Wars||Platform,Action,|1||Sculptured Software|JVC|1992
2226AA|Super Star Wars - Return Of The Jedi|Super Star Wars : Return of the Jedi||Platform,Action,|1||Sculptured Software|JVC|1994
2265AA|Super Star Wars - The Empire Strikes Back|Super Star Wars : The Empire Strikes Back||Platform,Action,|1||Sculptured Software|JVC|1993
2201AA|Super Street Fighter 2|Super Street Fighter II||Fight,Action,|2|Coop|Capcom|Capcom|1993
2862AA|Super Strike Eagle|Super Strike Eagle|Super Strike Eagle (J)|Simulation,|1||Asmik Ace Entertainment, Inc.|MicroProse|1993
65157A|Super Tekkyuu Fight!|Super Tekkyuu Fight!||Action,Arcade,|4|Coop|Metro|Banpresto|1995
2145AA|Super Tennis|Super Tennis||Sports,|2||Tokyo Shoseki|Nintendo|1991
65158A|Super Tetris 2 + Bombliss|Super Tetris 2 + Bombliss||Puzzle-Game,|2||TOSE|Bullet Proof Software|1992
19222A|Super Tetris 3|Super Tetris 3||Fight / Versus,Puzzle-Game,Fight,|4|Coop|Tose Co., Ltd.|Bullet-Proof Software, Inc.|1994
2701AA|Super Troll Islands|Super Troll Islands||Platform,Action,|1||Millennium|ASC Games|1994
65159A|Super Trump Collection|Super Trump Collection|Super Trump Collection 2|Puzzle,|2||Bottom Up|Bottom Up|1995
65198A|Super Trump Collection 2|Super Trump Collection 2||Puzzle,|2||Bottom Up|Bottom Up|1996
65197A|Super Tsume Shougi 1000|Super Tsume Shougi 1000||Asiatic board game,|1||Bottom Up|Bottom Up|1994
2326AA|Super Turrican|Super Turrican|Super Turrican 2|Platform,Action,|1||Ocean|Factor 5|1993
2306AA|Super Turrican 2|Super Turrican 2||Platform,Action,|1||Ocean|Ocean - Factor 5 - Rainbow Arts|1995
65195A|Super Ultra Baseball 2|Super Ultra Baseball 2||Sports,|2||Culture Brain|Culture Brain|1994
65194A|Super Uno|Super Uno||Playing cards,|2||Tomy Corporation|Tomy Corporation|1993
2667AA|Super Valis Iv 4|Super Valis IV||Action,Platform,|1||Telenet|Atlus|1992
2917AA|Super Variable Geo|Super Variable Geo||Fight,|2||TLG|TLG|1995
65193A|Super Wagyan Land|Super Wagyan Land|Super Wagyan Land 2|Action,Platform,|1||Nova Games Ltd.|Namco|1991
65192A|Super Wagyan Land 2|Super Wagyan Land 2||Action,Various,|2||Nova Games Ltd.|Namco|1993
2797AA|Super Widget|Super Widget||Platform,Action,|1||Atlus|Atlus|1993
65191A|Super Wrestle Angels|Super Wrestle Angels||Fight,Sports,|2||Imagineer|Imagineer|1994
65189A|Super Yakyuu Dou|Super Yakyuu Dou||Sports,Simulation,|1||Nippon Create|Banpresto|1996
65188A|Super Zugan - Hakotenjou Kara No Shoutaijou|Super Zugan - Hakotenjou kara no Shoutaijou||Asiatic board game,|1||Electronic Arts Victor|Electronic Arts Victor|1994
65187A|Super Zugan 2 - Tsukanpo Fighter|Super Zugan 2 - Tsukanpo Fighter||Asiatic board game,|1||J-Wing|J-Wing|1994
65186A|Super!! Pachinko|Super!! Pachinko|Super Pachinko|Casino,|1||Betop|I'Max|1994
65185A|Sutobasu Yarou Show|Sutobasu Yarou Show|Sutobasu Yarou Show - 3 on 3 Basketball|Sports,|||Kid|B.I.|1994
65184A|Sutte Hakkun|Sutte Hakkun|BS Sutte Hakkun|Puzzle-Game,Platform,|1||Nintendo|Nintendo|1998
18979A|Suzuka 8 Hours|Suzuka 8 Hours||Race,Driving,|2|Coop|Namco Hometek Inc.|Namco|1993
2689AA|Swat Kats - The Radical Squadron|SWAT Kats : The Radical Squadron||Platform,Action,|1||Hudson|Hudson|1995
65183A|Sword World Sfc|Sword World SFC|Sword World SFC 2|Role playing games,|1||T&E Soft|T&E Soft|1993
65182A|Sword World Sfc 2 - Inishie No Kyojin Densetsu|Sword World SFC 2 - Inishie no Kyojin Densetsu|Sword World SFC 2|Role playing games,|1||T&E Soft|T&E Soft|1994
170533|Sydney Hunter and the Caverns of Death|Sydney Hunter and the Caverns of Death||Platform,|1||CollectorVision Games|CollectorVision Games|2016
59615A|Sylvester And Tweety|Sylvester and Tweety||Action,Adventure,|1||||
2369AA|Syndicate|Syndicate||Strategy,|2|Coop|Ocean|Bullfrog Productions|1995
59616A|Syvalion|Syvalion||Shoot'em Up,|1||Taito|JVC Digital Studios|1992
2353AA|T2 - The Arcade Game|T2 : The Arcade Game||Lightgun Shooter,|2|Coop|Ocean|Midway|1993
64869A|Table Game Daishuugou!!|Table Game Daishuugou!!||Asiatic board game,|1||Varie|Varie|1996
64870A|Tactical Soccer|Tactical Soccer||Sports,Strategy,|2||Electronic Arts Victor|Electronic Arts Victor|1995
2293AA|Tactics Ogre - Let Us Cling Together|Tactics Ogre: Let Us Cling Together||Role playing games,Strategy,|2||Quest|Quest|1995
64871A|Tadaima Yuusha Boshuuchuu Okawari|Tadaima Yuusha Boshuuchuu Okawari|Tadaima Yuusha Boshuu Chuu Okawari|Board game,|4||Human Entertainment|Human Entertainment|1994
2839AA|Taekwon-do|Taekwon-do||Fight,Sports,|2|Coop|Human Entertainment|Human Entertainment|1994
64872A|Taikou Risshiden|Taikou Risshiden|Taikou Rishinden|Role playing games,Strategy,|1||Koei|Koei|1993
64873A|Taikyoku Igo - Goliath|Taikyoku Igo - Goliath||Asiatic board game,|2||Bullet Proof Software|Bullet Proof Software|1993
64874A|Taikyoku Igo - Idaten|Taikyoku Igo - Idaten||Asiatic board game,|2||Bullet Proof Software|Bullet Proof Software|1995
64875A|Taiwan 16 Mahjong 2 - Horoscope Girls Edition|Taiwan 16 Mahjong II - Horoscope Girls Edition||Mahjong,|1||||
64880A|Take Yutaka Gi Memory|Take Yutaka GI Memory|Take Yutaka G1 Memory|Horses race,Sports with Animals,|1||Gaps|Naxat Soft|1995
64881A|Takeda Nobuhiro No Super League Soccer|Takeda Nobuhiro no Super League Soccer||Sports,|4||TOSE|Jaleco Entertainment|1994
64882A|Takemiya Masaki Kudan No Igo Taishou|Takemiya Masaki Kudan no Igo Taishou||Asiatic board game,|1||KSS|KSS|1995
2161AA|Tales Of Phantasia|Tales of Phantasia||Role playing games,|2||Namco|Namco|1995
64883A|Tamagotchi Town|Tamagotchi Town||Simulation,|1||Marigul|Bandai|1999
64884A|Tarot Mystery|Tarot Mystery||Playing cards,|1||Ukiyotei|Visit|1995
2576AA|Taz-mania|Taz-Mania||Platform,Action,|2||Visual Concepts|Sunsoft|1993
2562AA|Secret Of The Stars|Tecmo Secret of the Stars||Role playing games,|3||Tecmo|Tecmo|1993
78321A|Tecmo Super Baseball|Tecmo Super Baseball||Sports,|2||Tecmo|Tecmo|1994
2935AA|Tecmo Super Bowl|Tecmo Super Bowl|Tecmo Super Bowl III - Final Edition|Sports,|2||Tecmo|Tecmo|1993
2913AA|Tecmo Super Bowl 2 - Special Edition|Tecmo Super Bowl II : Special Edition||Sports,|2||Tecmo|Tecmo|1994
2936AA|Tecmo Super Bowl 3 - Final Edition|Tecmo Super Bowl III : Final Edition|Tecmo Super Bowl III - Final Edition|Sports,|2||Tecmo|Tecmo|1995
2396AA|Tecmo Super Nba Basketball|Tecmo Super NBA Basketball||Sports,|2||Tecmo|Tecmo|1992
2240AA|Teenage Mutant Ninja Turtles - Tournament Fighters|Teenage Mutant Ninja Turtles : Tournament Fighters||Fight,|2|Coop|Konami|Konami|1993
2183AA|Teenage Mutant Ninja Turtles 4 - Turtles In Time|Teenage Mutant Ninja Turtles IV : Turtles in Time|Teenage Mutant Ninja Turtles - Turtles in Time|Beat'em Up,|2|Coop|Konami|Konami|1992
64885A|Tekichuu Keiba Juku|Tekichuu Keiba Juku||Horses race,Sports with Animals,|4||Banpresto|Banpresto|1996
64886A|Tekken 2|Tekken 2||Fighting,|2|||DVS Electronic|1997
2736AA|Tenchi Muyou ! Game-hen|Tenchi Muyou ! Game-Hen|Tenchi Muyou! Game Hen|Role playing games,Strategy,|2||TamTam|Banpresto|1995
64887A|Tenchi O Kurau - Sangokushi Gunyuuden|Tenchi o Kurau - Sangokushi Gunyuuden|Tenchi wo Kurau - Sangokushi Gunyuuden|Strategy,|1||Capcom|Capcom|1995
65181A|Tenshi No Uta - Shiroki Tsubasa No Inori|Tenshi no Uta - Shiroki Tsubasa no Inori||Role playing games,|1||Nippon Telenet|Nippon Telenet|1994
2340AA|Terminator 2 - Judgment Day|Terminator 2 : Judgment Day||Action,Fighting,,|1||LJN|Bits Studios|1993
2160AA|Terranigma|Terranigma||Role playing games,Action,Action / Adventure,|1||Quintet|Nintendo|1995
2335AA|Tetris And Dr. Mario|Tetris & Dr. Mario||Puzzle-Game,Compilation,|2|Coop|Nintendo|Nintendo|1994
2648AA|Tetris 2|Tetris 2|Super Tetris 2 + Bombliss - Gentei Han|Puzzle-Game,|2||Nintendo|Nintendo|1994
2559AA|Tetris Attack|Tetris Attack||Puzzle-Game,|2|Coop|Nintendo|Nintendo|1995
2790AA|Tetris Battle Gaiden|Tetris Battle Gaiden||Puzzle-Game,|2|Coop|Bullet Proof Software|Bullet Proof Software|1993
65180A|Tetsuwan Atom|Tetsuwan Atom||Platform,Action,|1||Minato Giken|Zamuse|1994
2323AA|7th Saga, The|The 7th Saga||Role playing games,|1||Produce|Enix|1993
2288AA|Addams Family, The|The Addams Family||Platform,Action,|1||Ocean|Ocean|1992
2939AA|Blue Crystalrod, The|Blue Crystalrod, The|Blue Crystal Rod, The|Adventure,|1||Game Studio|Namco|1994
2527AA|Blues Brothers, The|The Blues Brothers||Platform,Action,|2|Coop|Titus|Titus|1993
2704AA|Brainies, The|The Brainies||Puzzle-Game,Strategy,|1||Altreid Concept|Titus|1993
2750AA|Chessmaster, The|The Chessmaster||Board game,Strategy,|2|Coop|Software Toolworks|Mindscape|1991
2876AA|Combatribes, The|The Combatribes||Beat'em Up,Action,|2|Coop|Tecmo|Tecmo|1992
2409AA|Death and Return of Superman, The|The Death and Return of Superman||Beat'em Up,Action,|1||Sunsoft|Blizzard Entertainment|1994
2877AA|Test Drive 2 - The Duel|The Duel : Test Drive II||Race,Driving,|1||Distinctive Software|Accolade|1992
2622AA|Firemen, The|The Firemen||Action,Adventure,|1||Human Entertainment|Human Entertainment|1994
2491AA|Flintstones, The|The Flintstones||Platform,Action,|2||Ocean|Ocean|1995
2591AA|Flintstones - The Treasure of Sierra Madrock, The|The Flintstones : The Treasure of Sierra Madrock||Platform,Action,|2||Taito|Taito|1994
64963A|Sd The Great Battle - Aratanaru Chousen|The Great Battle||Action,|1||Bandai|Bandai|1990
38819A|Great Battle 3, The|Great Battle 3, The|Great Battle III, The|Beat'em Up,|2||Sun L|Banpresto|1993
38820A|Great Battle IV, The|Great Battle IV, The|Great Battle III, The|Beat'em Up,|2||Sun L|Banpresto|1994
38822A|Great Battle V, The|Great Battle V, The|Great Battle III, The|Beat'em Up,|2||Sun L|Banpresto|1995
2407AA|Great Circus Mystery starring Mickey and Minnie, The|The Great Circus Mystery - Starring Mickey & Minni||Platform,Action,|2||Capcom|Capcom|1994
2914AA|Great Waldo Search, The|The Great Waldo Search||Various,Strategy,|2|Coop|Radiance Software|THQ|1993
19079A|Hunt for Red October, The|The Hunt for Red October||Action,Shooter,|1||Riedel Software Productions, Inc.|Hi-Tech Expressions, Inc.|1993
2922AA|Ignition Factor, The|The Ignition Factor||Action,Strategy,|1||Jaleco|Jaleco|1994
19082A|Incredible Crash Dummies, The|The Incredible Crash Dummies||Action,Platform,|1||Gray Matter|LJN, Ltd.|1993
2538AA|Incredible Hulk, The|The Incredible Hulk||Platform,Action,|1||U.S. Gold|Probe|1994
2911AA|Irem Major Title, The|The Irem Skins Game||Sports,|4||Irem|Irem|1992
2849AA|Iron Commando, The|Iron Commando||Beat'em Up,|4||Arcade Zone LTD|Arcade Zone LTD|1994
2414AA|Itchy and Scratchy Game, The|The Itchy & Scratchy Game|Itchy & Scratchy Game, The|Platform,Action,|1||Bits Studios|Acclaim Entertainment|1995
19088A|Jetsons - Invasion of the Planet Pirates, The|The Jetsons : Invasion of the Planet Pirates||Platform,Action,|1||Sting, Inc.|Taito|1994
38991A|King of Rally, The|The King of Rally||Race,Driving,|1||Kaze|Meldac|1992
2818AA|Last Battle, The|The Last Battle||Role playing games,|2||Techiko|PowWow|1994
2795AA|Lawnmower Man, The|The Lawnmower Man||Platform,Action,|2|Coop|The Sales Curve|THQ|1993
2312AA|Legend of the Mystical Ninja, The|The Legend of the Mystical Ninja||Adventure,Action,|2|Coop|Konami|Konami|1991
108110|Legend of Zelda - Parallel Worlds, The|The Legend of Zelda : Parallel Worlds||Action / Adventure,Action,|1||Euclid & SePH|Romhacking.net|2006
2138AA|Legend of Zelda - A Link to the Past, The|The Legend of Zelda : A Link to the Past||Adventure,Action,|1||Nintendo|Nintendo|1991
2234AA|Lost Vikings, The|The Lost Vikings||Puzzle-Game,Platform,Strategy,|2|Coop|Silicon & Synapse|Interplay|1993
2237AA|Magical Quest Starring Mickey Mouse, The|The Magical Quest Starring Mickey Mouse||Platform,Action,|2||Capcom|Capcom|1992
