Battalion Commander;0;Strategy;????;c24e6631;12194;Unknown;;
Battle Chess [cr](Disk 1 of 1 Side A);0;Chess;????;0f914273;12195;Unknown;;
Battle Chess [cr](Disk 1 of 1 Side B);0;Chess;????;222f0942;12195;Unknown;;
Battle For Normandy;0;Strategy;1982;7c691cae;12196;Unknown;;
Battle Group (Disk 1 of 2);0;Strategy;1986;2ece2239;12197;Unknown;;
Battle Group (Disk 2 of 2);0;Strategy;1986;f7e14047;12197;Unknown;;
Battle of Antietam (Disk 1 of 2);0;Strategy;1985;76366fee;12198;Unknown;;
Battle of Antietam (Disk 2 of 2);0;Strategy;1985;83074fd7;12198;Unknown;;
Battle of Hoth;0;Shooter;1980;9f25ae79;12199;Unknown;;
Battle of Napoleon (Disk 1 of 4);0;Strategy;1988;5c05c8ab;12200;Unknown;;
Battle of Napoleon (Disk 2 of 4 Side A)(Game);0;Strategy;1988;f530e6e9;12200;Unknown;;
Battle of Napoleon (Disk 2 of 4 Side B)(Game);0;Strategy;1988;344a0139;12200;Unknown;;
Battle of Napoleon (Disk 3 of 4 Side A)(Scenario);0;Strategy;1988;2c3b2f0c;12200;Unknown;;
Battle of Napoleon (Disk 3 of 4 Side B)(Scenario);0;Strategy;1988;02e97a47;12200;Unknown;;
Battle of Napoleon (Disk 4 of 4)(Save);0;Strategy;1988;1964c542;12200;Unknown;;
Battle of Shiloh, The [a];0;Strategy;1981;60132e7a;12201;Unknown;;
Battle of Shiloh, The [nib];0;Strategy;1981;0c3f964e;12201;Unknown;;
Battle of The Parthian Kings;0;Strategy;1983;a24021e5;12202;Unknown;;
Battlecruiser 1;0;Strategy;1987;31a883c6;12203;Unknown;;
Battlecruiser 2;0;Strategy;1987;8fe6c98c;12204;Unknown;;
Battlefront (Disk 1 of 2)[nib];0;Strategy;1986;53c5a952;12205;Unknown;;
Battlefront (Disk 2 of 2)[nib];0;Strategy;1986;31adbd97;12205;Unknown;;
Battles In Normandy (Disk 1 of 2)[nib];0;Strategy;1987;b4b205f1;12206;Unknown;;
Battles In Normandy (Disk 2 of 2)[nib];0;Strategy;1987;a12274bd;12206;Unknown;;
Battlesight [cr];0;Action;1982;73db6aae;12207;Unknown;;
Battletech (Disk 1 of 2);0;Adventure;1988;6b926187;12208;Unknown;;
Battletech (Disk 2 of 2)(Character);0;Adventure;1988;38da70ce;12208;Unknown;;
Battletech [cr](Disk 1 of 2);0;Adventure;1988;09a9fe2a;12208;Unknown;;
Battletech [cr](Disk 2 of 2)(Character);0;Adventure;1988;2b765939;12208;Unknown;;
BC's Quest For Tires [t] & Grapple & Tron;0;Compilation;????;56fea12c;12209;Unknown;;
Beach Landing [cr];0;Action;1984;31f2e62e;12210;Unknown;;
Beach-head II [cr];0;Arcade;1985;9b5a3deb;12211;Unknown;;
